Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
6048	-2097.813	-2250.259	152.4468	0.182513	0.00327234	0.0348246	0.0248853	0.0564706	0.0195194	0.0392332	0.0229939	0.00163451	0.0631203	0.0439501	0.0725002	0.00211166	0.0342354	0.0532119	0.0532331	0.097755	0.0485387	0.00508074	0.0023096	0.157883	0.0200359	0.00133378	0.00695569	0.0101362	0.00216359	0.00012239	0.000916087	0.00118927	0.00313908	0.00378711	0.00124158	0.00858772	0.0309211	0.0119764	0.0260925	0.00972583	0.0166993	0.00809305	0.0163988	0.0266897	0.00789108	0.00387885	0.0150958	0.0265429	0.0182149	0.128145	0.0765632	0.013246	0.036876	0.0597094	0.00134796	0.00473116	0.0186293	0.0108554	0.046688	0.079177	0.00748565	0.00659512	0.060265	0.00242299	0.115261	0.00819925	0.104798	0.0224864	0.0379786	0.0536199	0.020905	0.00437144	0.00110299	0.00206745	0.0437081	0.0505845	0.0181937	0.00157778	0.006404	0.086838	0.00200166	0.0514279	0.00482342	0.0190703	0.000316478	0.0117944	0.0543046	0.0315603	0.0122253	0.0134943	0.00368066	0.0566896	0.00238666	0.0042409	0.3346752	1.665325	0.161948	0.411539	0.758059	1.31916	2.42991	6.17482	1.316332	4.975943	0.0676989	0.0012138	0.0129174	0.00923061	0.0209464	0.00724025	0.0145526	0.00852905	0.000606282	0.023413	0.0163022	0.0268922	0.00078327	0.0126988	0.0197377	0.0197456	0.0362599	0.0180043	0.00188458	0.000856693	0.058563	0.00743183	0.000494735	0.00258005	0.00375977	0.000802531	4.53977e-05	0.000339801	0.000441129	0.00116437	0.00140474	0.000460533	0.00318541	0.0114694	0.00444237	0.00967839	0.00360756	0.0061942	0.00300192	0.00608274	0.0098999	0.00292701	0.00143877	0.00559943	0.00984545	0.0067564	0.0475322	0.0283993	0.0049133	0.0136783	0.0221478	0.000499992	0.00175491	0.00691011	0.00402656	0.0173178	0.0293688	0.00277662	0.0024463	0.0223539	0.00089875	0.0427533	0.00304132	0.0388722	0.00834079	0.0140873	0.019889	0.00775422	0.00162148	0.000409126	0.000766872	0.0162125	0.0187631	0.00674852	0.000585238	0.00237541	0.0322105	0.000742466	0.019076	0.00178913	0.00707365	0.00011739	0.00437485	0.020143	0.0117065	0.00453469	0.00500539	0.00136525	0.0210277	0.000885276	0.00157306	0.718794	0.281206	0.7187936	2.695955
6084	-2105.431	-2257.312	151.8806	0.156428	0.0387666	0.00725323	0.0350297	0.0595149	0.0374994	0.0285976	0.0107765	0.00635049	0.0787697	0.042681	0.0942469	0.0510037	0.104337	0.0632149	0.0360167	0.1994	0.00597018	0.00198322	0.0320538	0.179595	0.0334806	0.00104924	0.0050145	0.0141843	0.000147651	0.000283448	0.00517613	0.00183807	0.00640676	0.000645312	0.00124417	0.00099637	0.0224206	0.00866077	0.0132361	0.0168365	0.0193562	0.00603131	0.0326604	0.0380323	0.00587699	0.0113562	0.0345568	0.0233652	0.0236716	0.157681	0.0570301	0.00702818	0.0163138	0.105837	0.00375413	0.00677625	0.0446223	0.020158	0.0438376	0.074446	0.00299381	0.00497718	0.0882396	0.00583195	0.0765388	0.00998513	0.0845013	0.0199275	0.0151672	0.016248	0.00477456	0.00283491	0.00198709	0.00888692	0.0714892	0.0406842	0.0414708	0.000263481	0.0030012	0.0636158	0.00778973	0.0205312	0.0075747	0.0290964	0.00137621	0.00866033	0.0512881	0.0207926	0.0135044	0.00483677	0.00101607	0.0546989	0.0101443	0.00489548	0.3310277	1.668972	0.130208	0.370004	0.733311	1.36368	2.70267	7.68003	1.474065	5.041791	0.0533314	0.0132168	0.00247287	0.0119428	0.0202906	0.0127848	0.0097499	0.00367408	0.0021651	0.0268552	0.0145514	0.0321319	0.0173889	0.0355719	0.0215521	0.0122793	0.067982	0.00203544	0.000676145	0.0109282	0.0612299	0.0114146	0.000357722	0.00170961	0.00483589	5.0339e-05	9.66369e-05	0.00176472	0.000626659	0.00218428	0.000220009	0.00042418	0.000339696	0.00764395	0.00295275	0.00451262	0.00574013	0.00659917	0.00205628	0.011135	0.0129665	0.00200366	0.00387169	0.0117816	0.00796598	0.00807045	0.0537587	0.0194435	0.00239614	0.00556191	0.0360834	0.00127991	0.00231025	0.0152132	0.00687255	0.0149457	0.0253811	0.00102069	0.00169689	0.0300839	0.00198831	0.0260946	0.00340427	0.0288093	0.00679395	0.005171	0.0055395	0.00162781	0.000966515	0.000677466	0.00302985	0.0243731	0.0138706	0.0141388	8.98295e-05	0.00102321	0.0216888	0.00265578	0.00699979	0.00258247	0.00991994	0.000469197	0.0029526	0.0174858	0.00708889	0.00460409	0.00164902	0.000346413	0.0186487	0.00345855	0.00166903	0.574837	0.425163	0.5748371	2.933123
6120	-2098.372	-2251.877	153.5048	0.0738309	0.033165	0.00826364	0.0121732	0.0299766	0.066363	0.0365632	0.00101989	0.00310453	0.0212135	0.00309509	0.0526716	0.0225792	0.0362246	0.0376965	0.0292209	0.0523803	0.0118329	0.00201946	0.0119564	0.0796992	0.0453422	0.00721967	0.0024842	0.00128452	0.000650227	0.00831674	0.00347974	0.00070333	0.000235539	0.000269317	0.00207719	0.00294494	0.0160181	0.00858656	0.00441125	0.0042554	0.00703438	0.00282921	0.00947417	0.0150681	0.00460879	0.0144974	0.0183123	0.00247027	0.0133902	0.0693959	0.0010061	0.00166448	0.00104305	0.00997718	0.0163281	0.0011219	0.00229074	0.0012981	0.0274758	0.0839522	0.00148975	0.00886485	0.0189318	0.025868	0.00625617	0.048172	0.0121331	0.0606669	0.00438184	0.00873325	0.000690607	0.00105372	0.00503413	0.00201011	0.00790949	0.001068	0.00568625	0.0257192	0.00362483	0.0224298	0.0183554	0.00435708	0.0238914	0.00810841	0.00117038	0.000101415	0.0106679	0.0276138	0.0668028	0.000757976	0.0125914	7.33207e-05	0.0429422	0.0117378	0.2873187	1.712681	0.0879262	0.305523	0.690785	1.44763	3.27308	11.3732	1.757966	5.96091	0.0480525	0.0215853	0.00537836	0.00792285	0.0195102	0.0431921	0.023797	0.000663792	0.00202057	0.0138067	0.00201443	0.0342811	0.0146956	0.0235766	0.0245346	0.0190183	0.0340915	0.0077014	0.00131436	0.00778177	0.0518719	0.0295108	0.00469889	0.00161683	0.000836022	0.000423198	0.00541291	0.00226478	0.000457759	0.0001533	0.000175284	0.00135193	0.0019167	0.0104253	0.00558853	0.00287104	0.00276961	0.0045783	0.00184138	0.00616622	0.00980699	0.00299961	0.0094356	0.0119185	0.00160776	0.00871495	0.045166	0.000654813	0.00108332	0.000678865	0.00649361	0.0106271	0.000730187	0.00149092	0.00084486	0.0178825	0.05464	0.000969596	0.00576965	0.0123217	0.0168361	0.0040718	0.0313526	0.00789675	0.0394848	0.0028519	0.005684	0.000449478	0.000685812	0.00327645	0.00130827	0.00514786	0.000695106	0.00370088	0.0167392	0.0023592	0.0145984	0.0119466	0.00283579	0.0155496	0.00527733	0.000761735	6.60056e-05	0.00694315	0.0179723	0.0434783	0.000493326	0.00819508	4.77205e-05	0.0279488	0.0076395	0.838736	0.161264	0.8387362	1.536462
6156	-2082.539	-2233.697	151.1588	0.232361	0.0153034	0.0258102	0.0268417	0.122538	0.0595811	0.0949217	0.0108329	0.002379	0.0433517	0.0340996	0.150427	0.0471611	0.0132419	0.056744	0.0749711	0.0858738	0.0532771	0.00134763	0.0332303	0.227658	0.103041	0.0026377	0.0126902	0.00760621	0.00257634	0.00437586	0.0279419	0.00808131	0.00111112	0.00405179	0.00342862	0.00392238	0.0270122	0.0112359	0.0188144	0.0126929	0.00779088	0.00776033	0.0267209	0.0353163	0.00234793	0.0292949	0.0422086	0.0697411	0.0181171	0.118738	0.0756726	0.0155386	0.0282788	0.106197	0.0318126	0.0051495	0.0222124	0.045492	0.0199937	0.108422	0.0136864	0.0130655	0.0443472	0.00245909	0.159304	0.00193871	0.034686	0.0467055	0.00188324	0.0151391	0.00179117	0.00394515	0.0310015	0.00616186	0.0453483	0.0894773	0.0151347	0.00630194	0.0237585	0.0874165	0.000218057	0.0357551	0.0052812	0.0171726	0.000227362	0.00151834	0.0510031	0.0269119	0.0187633	0.00845298	0.00995962	0.124849	0.00708056	0.00547958	0.3111722	1.688828	0.17902	0.432154	0.769708	1.29919	2.31399	5.58596	1.243863	5.42731	0.0676214	0.00445359	0.00751125	0.00781145	0.0356609	0.0173392	0.027624	0.00315258	0.000692333	0.0126162	0.00992364	0.0437772	0.0137248	0.00385365	0.0165136	0.021818	0.0249909	0.0155046	0.000392187	0.00967065	0.0662527	0.0299868	0.00076762	0.0036931	0.00221355	0.000749765	0.00127346	0.00813162	0.00235182	0.000323357	0.00117915	0.000997794	0.00114149	0.00786106	0.00326987	0.00547534	0.00369388	0.0022673	0.0022584	0.00777628	0.0102777	0.000683294	0.00852537	0.0122835	0.020296	0.00527243	0.034555	0.0220222	0.00452202	0.00822966	0.0309055	0.00925808	0.0014986	0.00646423	0.0132391	0.00581855	0.0315528	0.00398302	0.00380231	0.0129059	0.000715643	0.0463605	0.000564203	0.0100943	0.0135922	0.00054806	0.00440576	0.000521266	0.00114811	0.00902203	0.00179322	0.0131972	0.0260396	0.00440448	0.00183399	0.00691417	0.0254399	6.34588e-05	0.0104054	0.00153693	0.00499756	6.61668e-05	0.000441866	0.0148429	0.00783187	0.00546047	0.00245998	0.00289844	0.0363333	0.00206058	0.00159466	0.652335	0.347665	0.6523352	3.436201
6192	-2105.018	-2256.254	151.2367	0.273685	0.0273596	0.0491244	0.107346	0.0800893	0.0396277	0.0566928	0.0118417	0.0150371	0.037329	0.0670228	0.0672122	0.0565413	0.0432283	0.111055	0.102194	0.051759	0.0166255	0.00196531	0.0497318	0.242968	0.0876106	0.000396852	0.00757562	0.00920595	0.0039744	0.00119919	0.0122919	0.00815517	0.0027862	0.00519931	0.00371524	0.00194591	0.0484324	0.0172462	0.0191097	0.00618758	0.0140131	0.0164528	0.0121321	0.0342447	0.0277539	0.0459889	0.0339079	0.0189317	0.00974665	0.164319	0.105201	0.0884132	0.0628886	0.0634256	0.0379685	0.00581503	0.0148674	0.0517822	0.0848066	0.0878681	0.0140807	0.00720022	0.0151136	0.00145439	0.114257	0.013476	0.00615725	0.049267	0.0334386	0.058546	0.000739476	0.00714286	0.0358985	0.00915257	0.0623691	0.0999531	0.0329267	0.00350405	0.127225	0.0365408	0.00233675	0.0543023	0.062691	0.00190508	0.000702032	0.00197636	0.0217475	0.0269518	0.00142598	0.00397867	0.00944473	0.0202148	0.00836762	0.00320814	0.3796514	1.620349	0.219664	0.477501	0.794046	1.25937	2.09424	4.55241	1.095924	4.267991	0.0745393	0.0074515	0.0133792	0.0292361	0.0218126	0.0107928	0.0154405	0.00322514	0.00409541	0.0101667	0.0182539	0.0183055	0.0153993	0.0117734	0.0302462	0.0278329	0.0140968	0.00452801	0.000535261	0.0135446	0.0661732	0.0238611	0.000108084	0.00206325	0.00250728	0.00108244	0.000326605	0.00334776	0.00222109	0.000758833	0.00141605	0.00101186	0.000529977	0.0131908	0.00469706	0.00520461	0.00168521	0.00381653	0.00448098	0.00330422	0.00932668	0.0075589	0.0125253	0.00923494	0.00515613	0.00265454	0.0447531	0.028652	0.0240797	0.017128	0.0172742	0.0103409	0.00158375	0.00404921	0.0141031	0.0230974	0.0239312	0.00383494	0.00196101	0.00411624	0.00039611	0.0311183	0.00367023	0.00167695	0.0134181	0.00910715	0.0159452	0.000201399	0.00194539	0.00977711	0.00249274	0.0169865	0.0272226	0.00896772	0.000954343	0.0346504	0.00995205	0.000636424	0.0147894	0.0170742	0.000518857	0.000191201	0.00053827	0.00592301	0.00734043	0.000388372	0.00108361	0.00257231	0.00550559	0.00227896	0.000873749	0.812426	0.187574	0.812426	3.671691
6228	-2106.95	-2258.697	151.7464	0.187668	0.0273222	0.0269248	0.0773986	0.0428358	0.0664821	0.100573	0.00347763	0.0100118	0.069098	0.0275295	0.0711684	0.0406068	0.0248477	0.0609492	0.135031	0.153792	0.0333345	0.00206122	0.01574	0.168059	0.0395767	0.00726918	0.00522423	0.00445176	0.0120364	0.00260394	0.00298332	0.00637725	0.00170008	0.00260655	0.00409044	0.00817917	0.020741	0.0106458	0.0235816	0.0217115	0.0141245	0.0279142	0.0227654	0.0091227	0.00205277	0.016371	0.0405187	0.025329	0.037412	0.10788	0.00362514	0.00118516	0.000871716	0.00374904	0.017249	0.000849044	0.004309	0.0105306	0.0191922	0.160557	0.0210465	0.129263	0.0220922	0.0202224	0.00039303	0.074265	0.0502389	0.0198512	0.0232964	0.0295777	0.0111496	0.0289509	0.0199151	0.0245785	0.0115148	0.00433644	0.00129577	0.00459385	0.0114441	0.0506381	0.00347952	0.000424676	0.0850921	0.00335903	0.00607625	0.000535884	0.0665188	0.0280349	0.119645	0.0283664	0.00998494	0.00817428	0.0225098	0.0053457	0.293669	1.706331	0.163121	0.412989	0.758892	1.31771	2.42137	6.13042	1.311114	5.810388	0.0627545	0.0091363	0.00900343	0.0258814	0.0143239	0.022231	0.0336307	0.00116289	0.00334786	0.0231058	0.0092056	0.0237981	0.0135786	0.00830886	0.0203809	0.0451533	0.0514267	0.0111468	0.000689254	0.00526331	0.0561976	0.0132341	0.00243075	0.00174694	0.00148863	0.00402488	0.000870734	0.000997596	0.00213249	0.000568491	0.000871608	0.00136781	0.00273504	0.00693562	0.00355985	0.00788548	0.00726014	0.00472309	0.00933427	0.00761254	0.00305055	0.000686428	0.0054743	0.0135491	0.00846979	0.0125102	0.0360741	0.00121222	0.000396308	0.000291494	0.00125364	0.00576792	0.000283913	0.00144089	0.00352133	0.00641769	0.0536888	0.00703775	0.0432244	0.00738743	0.00676219	0.000131426	0.0248336	0.0167994	0.00663807	0.00779012	0.00989051	0.00372834	0.00968093	0.00665944	0.00821883	0.00385044	0.00145007	0.000433295	0.00153614	0.00382682	0.0169329	0.00116352	0.000142008	0.0284541	0.00112323	0.00203185	0.000179195	0.0222433	0.00937461	0.0400083	0.00948548	0.00333887	0.00273341	0.00752709	0.00178756	0.705718	0.294282	0.7057184	2.99051
6264	-2096.796	-2248.252	151.4567	0.123379	0.0334726	0.0255499	0.0322651	0.0275732	0.122668	0.0912371	0.0136825	0.00360983	0.0610616	0.0496748	0.106966	0.047374	0.0292154	0.0554981	0.11783	0.101117	0.00644985	0.00348508	0.0469146	0.296748	0.0727716	0.00516929	0.031815	0.000839632	0.00201863	0.000724396	0.00468356	0.0121444	0.000533793	0.00467931	0.00518074	0.0109276	0.0380092	0.024211	0.0135754	0.0188508	0.00966473	0.00979941	0.0352242	0.0203822	0.00647309	0.0387342	0.0305319	0.0433748	0.0271426	0.076318	0.125799	0.0539554	0.0601975	0.0544754	0.0212053	0.0072887	0.00120945	0.0946806	0.0282024	0.10994	0.0145427	0.00581094	0.0541394	0.00153479	0.0927144	0.00244605	0.0392203	0.0485481	0.0164581	0.00952562	0.004291	0.0114461	0.00700226	0.0187093	0.0999482	0.10253	0.0255529	0.00421335	0.0827865	0.0697103	0.00361314	0.0564108	0.00694839	0.000130356	2.44774e-05	0.00444536	0.00597017	0.0191136	0.0142071	0.00554487	0.00224077	0.0835693	0.00133565	0.00094303	0.3546614	1.645339	0.188328	0.44297	0.775667	1.28921	2.25749	5.30989	1.207214	4.639181	0.0361589	0.00980989	0.00748795	0.00945599	0.00808092	0.0359506	0.026739	0.00400995	0.00105794	0.0178954	0.0145583	0.0313488	0.013884	0.00856221	0.0162649	0.0345327	0.0296346	0.00189027	0.00102138	0.0137494	0.0869685	0.0213273	0.00151497	0.00932407	0.000246073	0.000591605	0.0002123	0.00137262	0.00355918	0.00015644	0.00137137	0.00151833	0.00320257	0.0111394	0.00709556	0.00397856	0.00552465	0.00283246	0.00287193	0.0103232	0.00597345	0.00189708	0.0113519	0.00894804	0.0127119	0.00795473	0.0223667	0.036868	0.0158128	0.0176422	0.0159652	0.00621467	0.00213611	0.000354454	0.0277482	0.00826534	0.0322202	0.00426205	0.00170302	0.0158667	0.000449805	0.027172	0.000716869	0.0114944	0.0142281	0.00482341	0.00279169	0.00125757	0.00335452	0.00205216	0.00548317	0.029292	0.0300486	0.00748885	0.00123482	0.0242624	0.0204301	0.00105891	0.0165324	0.00203638	3.82037e-05	7.17363e-06	0.00130281	0.00174969	0.00560165	0.00416369	0.00162505	0.000656707	0.0244918	0.00039144	0.000276376	0.676235	0.323765	0.6762352	3.412132
6300	-2099.853	-2250.799	150.9467	0.406899	0.00878	0.0379057	0.0260322	0.15417	0.0947528	0.0637169	0.0102798	0.0109454	0.0581598	0.0681699	0.0745493	0.079971	0.0334304	0.0857211	0.0850293	0.14779	0.0532703	0.000570353	0.0328874	0.13385	0.0780223	0.00680339	0.00104498	0.0211375	0.00261718	0.00163661	0.00460396	0.00480529	0.00178441	0.000685839	0.00240757	0.00346824	0.025802	0.0140073	0.019941	0.0119744	0.0131375	0.00912171	0.00839681	0.0166509	0.00156353	0.0163221	0.0248618	0.0174269	0.0282846	0.0989393	0.0187877	0.00116544	0.00173112	0.0357317	0.0461931	0.000756422	0.000452832	0.00679128	0.0362618	0.108109	0.0237766	0.0664996	0.0609088	0.00699122	0.0124776	0.0500857	0.0250505	0.132352	0.00450198	0.0103411	0.0448337	0.0397567	0.0134109	0.00492939	0.0118865	0.000702725	0.000921827	0.0392193	0.00769761	0.0146258	0.0237192	0.00152765	0.0803293	0.0104694	0.0245404	0.00735	0.0974301	0.0553707	0.211286	0.034581	0.00681297	0.00102479	0.0262894	0.0305584	0.3010344	1.698966	0.184697	0.438783	0.773372	1.29304	2.27903	5.41428	1.221292	5.643758	0.114925	0.00247983	0.0107061	0.00735255	0.0435439	0.026762	0.0179963	0.00290344	0.00309143	0.0164267	0.0192539	0.0210558	0.0225871	0.0094421	0.0242111	0.0240157	0.0417418	0.0150457	0.000161091	0.00928875	0.0378046	0.0220367	0.00192155	0.000295146	0.00597008	0.000739197	0.000462246	0.00130035	0.00135721	0.00050399	0.000193709	0.000679995	0.000979571	0.00728755	0.00395622	0.00563214	0.00338207	0.00371058	0.00257634	0.0023716	0.00470289	0.000441603	0.00461002	0.00702199	0.00492206	0.00798873	0.0279445	0.00530641	0.000329166	0.000488938	0.0100921	0.0130468	0.000213644	0.000127898	0.00191813	0.0102418	0.0305343	0.00671548	0.0187822	0.0172031	0.00197461	0.00352418	0.0141462	0.00707529	0.0373815	0.00127154	0.00292075	0.0126629	0.0112289	0.00378779	0.00139226	0.00335723	0.000198478	0.000260361	0.0110771	0.00217412	0.00413092	0.00669926	0.00043147	0.0226883	0.00295698	0.0069312	0.00207594	0.0275182	0.0156389	0.0596758	0.00976709	0.00192426	0.000289444	0.00742521	0.00863093	0.605849	0.394151	0.6058489	3.540566
6336	-2095.524	-2246.605	151.0813	0.266079	0.0244315	0.0404677	0.0075497	0.0703628	0.103654	0.189787	0.00588216	0.0255247	0.0686287	0.0449142	0.0957725	0.0301794	0.0272057	0.041831	0.0776802	0.101766	0.0272926	0.00502184	0.0323982	0.180944	0.0506984	0.0152381	8.66317e-05	0.00145334	0.00187364	0.00463498	0.00106222	0.00596346	0.00314292	0.00150042	0.00221278	0.00403348	0.0352113	0.0177979	0.00954976	0.00504251	0.00987251	0.00672738	0.0151014	0.0292513	0.0110074	0.00476406	0.020579	0.0262206	0.042244	0.117823	0.00091853	0.000371731	0.00504798	0.0293508	0.0293744	0.000887936	0.00640567	0.00231312	0.0416123	0.0905759	0.0163906	0.139579	0.0738384	0.032131	0.00202446	0.10489	0.0343666	0.128435	0.0305805	0.0460289	0.0155402	0.00808845	0.00374044	0.0326523	0.0194919	0.00355444	0.0132193	0.039742	0.0176413	0.0953166	0.0147612	4.6974e-05	0.128682	0.00716301	0.00913832	0.00340034	0.057473	0.0291028	0.162681	0.00985045	0.00935599	0.00292053	0.0100129	0.0176178	0.3083377	1.691662	0.164512	0.414704	0.759873	1.31601	2.41136	6.07858	1.304973	5.486394	0.0774211	0.00710883	0.0117749	0.00219673	0.0204735	0.0301603	0.0552222	0.00171153	0.00742692	0.0199689	0.0130687	0.0278669	0.00878131	0.00791604	0.0121715	0.0226026	0.0296108	0.00794131	0.0014612	0.0094269	0.0526493	0.0147517	0.00443382	2.52072e-05	0.000422878	0.000545174	0.00134864	0.000309073	0.00173519	0.000914494	0.000436576	0.000643851	0.00117362	0.0102454	0.00517865	0.00277869	0.00146722	0.0028726	0.00195747	0.00439407	0.00851125	0.00320282	0.0013862	0.00598788	0.0076294	0.0122917	0.034283	0.000267264	0.000108163	0.00146881	0.00854019	0.00854707	0.000258362	0.00186386	0.000673047	0.0121079	0.0263549	0.00476917	0.0406133	0.0214847	0.00934914	0.000589056	0.0305197	0.00999965	0.0373706	0.00889802	0.013393	0.00452172	0.0023535	0.00108835	0.00950084	0.00567155	0.00103423	0.00384642	0.0115637	0.00513307	0.0277343	0.00429506	1.3668e-05	0.0374427	0.00208422	0.00265898	0.000989397	0.0167229	0.00846805	0.0473353	0.00286618	0.00272231	0.000849785	0.00291345	0.00512624	0.690426	0.309574	0.690426	3.436782
6372	-2096.122	-2248.271	152.1493	0.157703	0.0118975	0.0844515	0.0339801	0.0928539	0.042397	0.0253106	0.001256	0.00757641	0.0647623	0.0671653	0.168245	0.017037	0.0673814	0.0556057	0.0580019	0.109215	0.0374694	0.00179144	0.0105127	0.114018	0.0568756	0.00349145	0.0200273	0.0066084	0.000151872	0.00484828	0.00790066	0.00834683	0.00961915	0.00047043	0.0025529	0.00107907	0.0281665	0.00861814	0.00674972	0.0124073	0.00603515	0.00750221	0.0255051	0.021662	0.00882845	0.0179742	0.0341417	0.0498333	0.0153459	0.0890476	0.0593593	0.00558478	0.078075	0.0524892	0.00176852	0.0164924	0.0143993	0.0513535	0.0629708	0.0408089	0.0109266	0.0187279	0.0518331	8.91266e-05	0.10556	0.0109238	0.120624	0.0695447	0.0155827	0.0709518	0.0018465	0.0144597	0.0178682	0.0162527	0.0393569	0.129153	0.0332897	0.00667321	0.042313	0.0138726	0.000916208	0.0419873	0.00113807	0.00960592	0.00797862	0.000236506	0.0281702	0.0329972	0.0197719	0.000124722	0.00542792	0.0801866	0.0128916	0.00353462	0.3879354	1.612065	0.19208	0.447252	0.777999	1.28535	2.23588	5.20616	1.19295	4.155498	0.050863	0.00383722	0.0272377	0.0109594	0.0299476	0.0136741	0.00816329	0.000405091	0.00244358	0.0208874	0.0216625	0.0542631	0.00549486	0.0217321	0.0179342	0.018707	0.0352246	0.0120848	0.000577784	0.0033906	0.0367736	0.0183438	0.00112608	0.0064593	0.00213137	4.89826e-05	0.00156369	0.00254816	0.00269206	0.00310241	0.000151725	0.000823372	0.000348028	0.00908437	0.00277956	0.00217695	0.00400165	0.00194648	0.00241965	0.00822601	0.00698653	0.00284739	0.00579711	0.0110115	0.0160725	0.00494942	0.02872	0.0191448	0.00180123	0.0251811	0.016929	0.000570392	0.00531921	0.00464412	0.0165628	0.0203096	0.0131619	0.00352409	0.0060402	0.0167174	2.87455e-05	0.0340458	0.00352318	0.0389043	0.0224299	0.00502581	0.0228837	0.000595542	0.00466362	0.00576294	0.0052419	0.0126936	0.0416551	0.0107367	0.00215227	0.013647	0.00447427	0.0002955	0.0135419	0.000367055	0.00309814	0.0025733	7.62789e-05	0.00908557	0.0106424	0.00637692	4.02258e-05	0.00175064	0.0258621	0.00415787	0.00114	0.690363	0.309637	0.6903627	3.100539
